"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","A27","B28","C29","D30","E31","F32","G33","H34","I35","J36","K37","L38","M39","N40","O41","P42","Q43","R44","S45","T46","U47","V48","W49","X50","Y51","Z52","A53","B54","C55","D56","E57","F58","G59","H60","I61","J62","K63","L64","M65","N66","O67","P68","Q69","R70","S71"
"424","PARA TENER UN RESPALDO EN EMERGENCIAS","9","10.7","8","12.7","1","4.8","4","8.7","5","13.2","2","8.3","2","12.5","0","0","5","29.4","0","0","2","12.5","1","4.8","4","13.8","2","11.1","1","12.5","0","0","0","0","3","15.8","2","22.2","2","25","1","7.7","0","0","0","0","0","0","0","0","2","15.4","2","11.1","4","14.8","1","10","0","0","3","15.8","1","7.7","1","16.7","2","50","1","11.1"
"425","PARA HACER VARIAS OPERACIONES COMODAMENTE","1","1.2","1","1.6","0","0","1","2.2","0","0","0","0","0","0","0","0","1","5.9","0","0","1","6.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7.7","0","0","0","0","1","8.3","0","0","0","0","0","0","0","0","0","0","0","0","1","5.3","0","0","0","0","0","0","0","0"
"426","PAGAR DEUDAS","1","1.2","0","0","1","4.8","1","2.2","0","0","0","0","0","0","0","0","1","5.9","0","0","0","0","0","0","0","0","1","5.6","0","0","0","0","0","0","1","5.3","0","0","0","0","0","0","0","0","0","0","1","8.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","PARA PONER UN NEGOCIO","2","2.4","2","3.2","0","0","2","4.3","0","0","1","4.2","1","6.2","0","0","0","0","0","0","0","0","0","0","2","6.9","0","0","0","0","0","0","0","0","2","10.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3.7","1","10","1","8.3","0","0","1","7.7","0","0","0","0","0","0"
"428","PAGO DE SERVICIOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","PARA HACER CRECER MI NEGOCIO","1","1.2","1","1.6","0","0","1","2.2","0","0","1","4.2","0","0","0","0","0","0","0","0","0","0","0","0","1","3.4","0","0","0","0","0","0","0","0","1","5.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","0","0","1","7.7","0","0","0","0","0","0"
"430","PARA HACER COMPRAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","PARA AHORRAR TIEMPO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","NO SABE/NO CONTESTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","OTROS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","PARA COMPRAR UN AUTO","1","1.2","1","1.6","0","0","0","0","1","2.6","1","4.2","0","0","0","0","0","0","0","0","0","0","1","4.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7.7","0","0","0","0","1","8.3","0","0","0","0","0","0","0","0","0","0","0","0","1","5.3","0","0","0","0","0","0","0","0"
"435","PARA IRME DE VIAJE O VACACIONES","2","2.4","1","1.6","1","4.8","1","2.2","1","2.6","0","0","0","0","1","6.2","1","5.9","0","0","0","0","0","0","2","6.9","0","0","0","0","0","0","0","0","0","0","0","0","1","12.5","0","0","1","12.5","0","0","1","8.3","0","0","0","0","0","0","1","3.7","0","0","0","0","1","5.3","0","0","0","0","0","0","0","0"
"436","PARA SOLICITAR ALGUN PRESTAMO O CREDITO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","PARA GASTOS EN GENERAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","AHORRAR E INVERTIR PARA UN FUTURO","60","71.4","47","74.6","13","61.9","33","71.7","27","71.1","17","70.8","12","75","12","75","11","64.7","8","72.7","10","62.5","16","76.2","20","69","14","77.8","6","75","9","69.2","4","80","14","73.7","9","100","5","62.5","9","69.2","4","50","0","0","6","50","3","75","13","100","13","72.2","19","70.4","6","60","10","83.3","13","68.4","7","53.8","5","83.3","4","100","8","88.9"
"439","PARA GASTOS DE LA ESCUELA","7","8.3","3","4.8","4","19","2","4.3","5","13.2","1","4.2","2","12.5","2","12.5","1","5.9","1","9.1","4","25","1","4.8","1","3.4","1","5.6","1","12.5","2","15.4","0","0","0","0","0","0","0","0","0","0","4","50","0","0","3","25","1","25","0","0","2","11.1","0","0","1","10","0","0","1","5.3","2","15.4","0","0","0","0","0","0"
"440","GASTOS MÉDICOS","3","3.6","3","4.8","0","0","2","4.3","1","2.6","2","8.3","0","0","1","6.2","0","0","0","0","0","0","0","0","2","6.9","1","5.6","0","0","0","0","1","20","1","5.3","0","0","1","12.5","0","0","0","0","0","0","0","0","0","0","0","0","1","5.6","1","3.7","1","10","0","0","1","5.3","1","7.7","0","0","0","0","1","11.1"
"441","POR SEGURIDAD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","PARA MEJORAS EN LA CASA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","ASEGURAR A MI FAMILIA","5","6","4","6.3","1","4.8","4","8.7","1","2.6","2","8.3","0","0","1","6.2","0","0","2","18.2","0","0","3","14.3","1","3.4","1","5.6","0","0","2","15.4","0","0","0","0","0","0","0","0","2","15.4","0","0","1","100","0","0","0","0","0","0","1","5.6","3","11.1","1","10","1","8.3","1","5.3","2","15.4","0","0","0","0","0","0"
"444","ASEGURAR MI PATRIMONIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","NO ME INTERESA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","","160","190.5","118","187.3","42","200","87","189.1","73","192.1","45","187.5","31","193.8","31","193.8","31","182.4","22","200","31","193.8","41","195.2","54","186.2","34","188.9","16","200","26","200","10","200","35","184.2","16","177.8","15","187.5","25","192.3","15","187.5","0","0","23","191.7","8","200","24","184.6","35","194.4","52","192.6","18","180","24","200","35","184.2","24","184.6","12","200","6","150","17","188.9"
"447","Total","84","100","63","100","21","100","46","100","38","100","24","100","16","100","16","100","17","100","11","100","16","100","21","100","29","100","18","100","8","100","13","100","5","100","19","100","9","100","8","100","13","100","8","100","1","100","12","100","4","100","13","100","18","100","27","100","10","100","12","100","19","100","13","100","6","100","4","100","9","100"
"448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"449","P11.Ahorro.para.eventos.sociales","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"450","PARA ENVIAR O RECIBIR DINERO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"451","APOYAR A MIS FAMILIARES","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"452","PARA TENER UN RESPALDO EN EMERGENCIAS","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"453","PARA HACER VARIAS OPERACIONES COMODAMENTE","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"454","PAGAR DEUDAS","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"455","PARA PONER UN NEGOCIO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"456","PAGO DE SERVICIOS","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"457","PARA HACER CRECER MI NEGOCIO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"458","PARA HACER COMPRAS","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"459","PARA AHORRAR TIEMPO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"460","NO SABE/NO CONTESTO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"461","OTROS","2","100","1","100","1","100","0","NaN","2","100","1","100","1","100","0","NaN","0","NaN","0","NaN","1","100","0","NaN","1","100","0","NaN","2","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"462","PARA COMPRAR UN AUTO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"463","PARA IRME DE VIAJE O VACACIONES","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"464","PARA SOLICITAR ALGUN PRESTAMO O CREDITO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"465","PARA GASTOS EN GENERAL","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"466","AHORRAR E INVERTIR PARA UN FUTURO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"467","PARA GASTOS DE LA ESCUELA","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"468","GASTOS MÉDICOS","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"469","POR SEGURIDAD","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"470","PARA MEJORAS EN LA CASA","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"471","ASEGURAR A MI FAMILIA","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"472","ASEGURAR MI PATRIMONIO","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"473","NO ME INTERESA","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"474","","4","200","0","0","0","0","0","NaN","4","200","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","0","0","NaN","4","200","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","4","200","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"475","Total","2","100","1","100","1","100","0","NaN","2","100","1","100","1","100","0","NaN","0","NaN","0","NaN","1","100","0","NaN","1","100","0","NaN","2","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"477","P11.Ahorro.para.emergencias","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
